# t cellules_par_niveau_0_a_15
160.297 0 0 0 0 0 24870 59820 26912 0 0 0 0 0 0 0 0
161.416 0 0 0 0 0 25359 55660 28896 0 0 0 0 0 0 0 0
162.539 0 0 0 0 0 26302 47925 30424 0 0 0 0 0 0 0 0
163.663 0 0 0 0 0 26826 43443 32744 0 0 0 0 0 0 0 0
164.787 0 0 0 0 0 27134 40623 35592 0 0 0 0 0 0 0 0
165.91 0 0 0 0 0 27519 37104 39104 0 0 0 0 0 0 0 0
167.034 0 0 0 0 0 27730 34870 43472 0 0 0 0 0 0 0 0
168.157 0 0 0 0 0 27862 33254 47952 0 0 0 0 0 0 0 0
169.281 0 0 0 0 0 27873 32802 50864 0 0 0 0 0 0 0 0
170.404 0 0 0 0 0 27771 33185 54328 0 0 0 0 0 0 0 0
171.528 0 0 0 0 0 27751 32857 58232 0 0 0 0 0 0 0 0
172.652 0 0 0 0 0 27700 32845 61592 0 0 0 0 0 0 0 0
173.775 0 0 0 0 0 27715 32389 64280 0 0 0 0 0 0 0 0
174.899 0 0 0 0 0 27768 31842 65264 0 0 0 0 0 0 0 0
176.022 0 0 0 0 0 27824 31454 64784 0 0 0 0 0 0 0 0
177.146 0 0 0 0 0 27891 31068 63584 0 0 0 0 0 0 0 0
178.27 0 0 0 0 0 27963 30747 61544 0 0 0 0 0 0 0 0
179.393 0 0 0 0 0 27998 30558 60816 0 0 0 0 0 0 0 0
180.517 0 0 0 0 0 28003 30317 62424 0 0 0 0 0 0 0 0
181.64 0 0 0 0 0 28028 30002 63344 0 0 0 0 0 0 0 0
182.764 0 0 0 0 0 28119 29097 64760 0 0 0 0 0 0 0 0
183.888 0 0 0 0 0 28160 28774 64720 0 0 0 0 0 0 0 0
185.011 0 0 0 0 0 28167 28972 62688 0 0 0 0 0 0 0 0
186.135 0 0 0 0 0 28166 29144 61376 0 0 0 0 0 0 0 0
187.258 0 0 0 0 0 28098 29715 61160 0 0 0 0 0 0 0 0
188.382 0 0 0 0 0 28035 30093 62168 0 0 0 0 0 0 0 0
189.506 0 0 0 0 0 27946 30221 66840 0 0 0 0 0 0 0 0
190.629 0 0 0 0 0 27872 30223 71560 0 0 0 0 0 0 0 0
191.753 0 0 0 0 0 27690 31376 73984 0 0 0 0 0 0 0 0
192.876 0 0 0 0 0 27605 31864 75520 0 0 0 0 0 0 0 0
194 0 0 0 0 0 27547 32429 74712 0 0 0 0 0 0 0 0
195.124 0 0 0 0 0 27556 32319 75016 0 0 0 0 0 0 0 0
196.247 0 0 0 0 0 27551 32747 71912 0 0 0 0 0 0 0 0
197.371 0 0 0 0 0 27714 32013 67352 0 0 0 0 0 0 0 0
198.494 0 0 0 0 0 27840 31446 63824 0 0 0 0 0 0 0 0
199.618 0 0 0 0 0 27916 31074 61936 0 0 0 0 0 0 0 0
200.742 0 0 0 0 0 28042 30472 58688 0 0 0 0 0 0 0 0
201.865 0 0 0 0 0 28101 30071 58120 0 0 0 0 0 0 0 0
202.989 0 0 0 0 0 28089 30010 59376 0 0 0 0 0 0 0 0
204.112 0 0 0 0 0 28079 29462 64400 0 0 0 0 0 0 0 0
205.236 0 0 0 0 0 28000 29411 69864 0 0 0 0 0 0 0 0
