# t cellules_par_niveau_0_a_15
161.822 0 0 0 0 0 2446 156199 691016 0 0 0 0 0 0 0 0
164.044 0 0 0 0 0 2851 155303 672264 0 0 0 0 0 0 0 0
166.267 0 0 0 0 0 2445 153027 716456 0 0 0 0 0 0 0 0
168.489 0 0 0 0 0 2190 154182 723536 0 0 0 0 0 0 0 0
170.711 0 0 0 0 0 2468 154900 700000 0 0 0 0 0 0 0 0
172.933 0 0 0 0 0 2223 156917 699544 0 0 0 0 0 0 0 0
175.156 0 0 0 0 0 2164 158620 689696 0 0 0 0 0 0 0 0
177.378 0 0 0 0 0 2277 155994 703472 0 0 0 0 0 0 0 0
179.6 0 0 0 0 0 2099 155180 721376 0 0 0 0 0 0 0 0
181.822 0 0 0 0 0 2164 154629 721624 0 0 0 0 0 0 0 0
184.044 0 0 0 0 0 2251 153062 728592 0 0 0 0 0 0 0 0
186.267 0 0 0 0 0 2217 155062 714768 0 0 0 0 0 0 0 0
188.489 0 0 0 0 0 2532 153944 703552 0 0 0 0 0 0 0 0
190.711 0 0 0 0 0 2445 152139 723560 0 0 0 0 0 0 0 0
192.933 0 0 0 0 0 2071 151560 752128 0 0 0 0 0 0 0 0
195.156 0 0 0 0 0 2155 151943 743688 0 0 0 0 0 0 0 0
197.378 0 0 0 0 0 2164 151635 745576 0 0 0 0 0 0 0 0
199.6 0 0 0 0 0 1938 152051 756712 0 0 0 0 0 0 0 0
201.822 0 0 0 0 0 1618 151644 780448 0 0 0 0 0 0 0 0
204.044 0 0 0 0 0 1522 152169 782392 0 0 0 0 0 0 0 0
206.267 0 0 0 0 0 1553 148937 806264 0 0 0 0 0 0 0 0
208.486 0 0 0 0 0 1511 150143 799304 0 0 0 0 0 0 0 0
210.343 0 0 0 0 0 1803 152077 765144 0 0 0 0 0 0 0 0
211.958 0 0 0 0 0 1986 155299 727656 0 0 0 0 0 0 0 0
214.129 0 0 0 0 0 2051 155513 721784 0 0 0 0 0 0 0 0
215.774 0 0 0 0 0 2200 155726 710544 0 0 0 0 0 0 0 0
217.978 0 0 0 0 0 2458 154624 702848 0 0 0 0 0 0 0 0
220.2 0 0 0 0 0 2220 155144 713920 0 0 0 0 0 0 0 0
222.422 0 0 0 0 0 2550 152076 717344 0 0 0 0 0 0 0 0
224.644 0 0 0 0 0 2424 152220 724256 0 0 0 0 0 0 0 0
226.867 0 0 0 0 0 2318 152487 728904 0 0 0 0 0 0 0 0
229.089 0 0 0 0 0 2241 150244 751776 0 0 0 0 0 0 0 0
231.311 0 0 0 0 0 1741 151124 776736 0 0 0 0 0 0 0 0
233.533 0 0 0 0 0 1451 152552 783872 0 0 0 0 0 0 0 0
235.756 0 0 0 0 0 1305 149654 816400 0 0 0 0 0 0 0 0
237.978 0 0 0 0 0 1351 154353 775864 0 0 0 0 0 0 0 0
240.2 0 0 0 0 0 1487 155864 755072 0 0 0 0 0 0 0 0
242.422 0 0 0 0 0 1910 154049 742520 0 0 0 0 0 0 0 0
244.644 0 0 0 0 0 2142 153268 733920 0 0 0 0 0 0 0 0
246.867 0 0 0 0 0 2370 151380 734432 0 0 0 0 0 0 0 0
249.089 0 0 0 0 0 2452 151472 728448 0 0 0 0 0 0 0 0
251.311 0 0 0 0 0 2432 152701 719896 0 0 0 0 0 0 0 0
253.533 0 0 0 0 0 2603 152719 708808 0 0 0 0 0 0 0 0
255.756 0 0 0 0 0 2544 153708 704672 0 0 0 0 0 0 0 0
257.978 0 0 0 0 0 2422 156472 690368 0 0 0 0 0 0 0 0
260.2 0 0 0 0 0 2705 154386 688944 0 0 0 0 0 0 0 0
262.156 0 0 0 0 0 2756 157200 663168 0 0 0 0 0 0 0 0
264.378 0 0 0 0 0 2689 155020 684896 0 0 0 0 0 0 0 0
266.6 0 0 0 0 0 2752 151882 705968 0 0 0 0 0 0 0 0
268.822 0 0 0 0 0 2865 152064 697280 0 0 0 0 0 0 0 0
271.044 0 0 0 0 0 2606 151171 721000 0 0 0 0 0 0 0 0
273.267 0 0 0 0 0 2110 151671 748744 0 0 0 0 0 0 0 0
275.489 0 0 0 0 0 1931 150309 771096 0 0 0 0 0 0 0 0
277.692 0 0 0 0 0 1745 150441 781944 0 0 0 0 0 0 0 0
279.885 0 0 0 0 0 1619 154404 758304 0 0 0 0 0 0 0 0
282.067 0 0 0 0 0 1742 153779 755432 0 0 0 0 0 0 0 0
283.723 0 0 0 0 0 2033 153854 736208 0 0 0 0 0 0 0 0
285.933 0 0 0 0 0 2160 153160 733632 0 0 0 0 0 0 0 0
288.156 0 0 0 0 0 2304 150274 747504 0 0 0 0 0 0 0 0
290.378 0 0 0 0 0 1906 150818 768624 0 0 0 0 0 0 0 0
292.6 0 0 0 0 0 1764 152010 768176 0 0 0 0 0 0 0 0
294.822 0 0 0 0 0 1359 151791 795848 0 0 0 0 0 0 0 0
297.044 0 0 0 0 0 1344 152453 791512 0 0 0 0 0 0 0 0
