# t cellules_par_niveau_0_a_15
76.7745 0 0 0 0 0 4769 156215 542216 0 0 0 0 0 0 0 0
79.875 0 0 0 0 0 5603 159365 463640 0 0 0 0 0 0 0 0
83 0 0 0 0 0 6886 156220 406688 0 0 0 0 0 0 0 0
86.125 0 0 0 0 0 8076 151662 366992 0 0 0 0 0 0 0 0
89.25 0 0 0 0 0 8870 150534 325200 0 0 0 0 0 0 0 0
92.375 0 0 0 0 0 9860 147559 285640 0 0 0 0 0 0 0 0
95.5 0 0 0 0 0 11399 140134 246544 0 0 0 0 0 0 0 0
98.625 0 0 0 0 0 12351 136981 210840 0 0 0 0 0 0 0 0
101.75 0 0 0 0 0 12984 133836 195488 0 0 0 0 0 0 0 0
104.875 0 0 0 0 0 14098 126847 180104 0 0 0 0 0 0 0 0
108 0 0 0 0 0 15210 120260 161632 0 0 0 0 0 0 0 0
111.125 0 0 0 0 0 16417 113745 136504 0 0 0 0 0 0 0 0
114.25 0 0 0 0 0 17740 106252 111776 0 0 0 0 0 0 0 0
117.375 0 0 0 0 0 18917 99365 91544 0 0 0 0 0 0 0 0
120.5 0 0 0 0 0 19828 94185 74680 0 0 0 0 0 0 0 0
123.625 0 0 0 0 0 20544 90712 56640 0 0 0 0 0 0 0 0
126.75 0 0 0 0 0 21057 87805 47064 0 0 0 0 0 0 0 0
129.875 0 0 0 0 0 21467 85044 42912 0 0 0 0 0 0 0 0
133 0 0 0 0 0 21817 82538 40560 0 0 0 0 0 0 0 0
136.125 0 0 0 0 0 22449 77795 38056 0 0 0 0 0 0 0 0
139.25 0 0 0 0 0 22885 74475 36712 0 0 0 0 0 0 0 0
142.375 0 0 0 0 0 23288 71525 34520 0 0 0 0 0 0 0 0
145.5 0 0 0 0 0 23722 68484 31072 0 0 0 0 0 0 0 0
148.625 0 0 0 0 0 24069 65969 28984 0 0 0 0 0 0 0 0
151.75 0 0 0 0 0 24353 63873 27576 0 0 0 0 0 0 0 0
154.875 0 0 0 0 0 24482 63066 25776 0 0 0 0 0 0 0 0
158 0 0 0 0 0 24767 61284 21792 0 0 0 0 0 0 0 0
